episode,reward
1063,-213.0
1064,-215.0
1065,-227.0
1066,-214.0
1067,-227.0
1068,-220.0
1069,-221.0
1070,-226.0
1071,-152.0
1072,-229.0
1073,-157.0
1074,-219.0
1075,-221.0
1076,-155.0
1077,-226.0
1078,-157.0
1079,-152.0
1080,-155.0
1081,-230.0
1082,-226.0
1083,-153.0
1084,-151.0
1085,-208.0
1086,-149.0
1087,-205.0
1088,-151.0
1089,-228.0
1090,-154.0
1091,-147.0
1092,-217.0
1093,-154.0
1094,-226.0
1095,-232.0
1096,-232.0
1097,-145.0
1098,-317.0
1099,-229.0
1100,-228.0
1101,-160.0
1102,-146.0
1103,-238.0
1104,-149.0
1105,-152.0
1106,-142.0
1107,-146.0
1108,-162.0
1109,-143.0
1110,-155.0
1111,-162.0
1112,-157.0
1113,-157.0
1114,-142.0
1115,-170.0
1116,-153.0
1117,-253.0
1118,-288.0
1119,-162.0
1120,-164.0
1121,-210.0
1122,-203.0
1123,-156.0
1124,-145.0
1125,-197.0
1126,-161.0
1127,-184.0
1128,-155.0
1129,-154.0
1130,-273.0
1131,-151.0
1132,-150.0
1133,-168.0
1134,-153.0
1135,-500.0
1136,-500.0
1137,-247.0
1138,-165.0
1139,-226.0
1140,-244.0
1141,-202.0
1142,-199.0
1143,-271.0
1144,-156.0
1145,-116.0
1146,-174.0
1147,-236.0
1148,-183.0
1149,-181.0
1150,-188.0
1151,-118.0
1152,-191.0
1153,-192.0
1154,-192.0
1155,-205.0
1156,-205.0
1157,-284.0
1158,-122.0
1159,-189.0
1160,-192.0
1161,-173.0
1162,-206.0
1163,-161.0
1164,-163.0
1165,-194.0
1166,-255.0
1167,-191.0
1168,-291.0
1169,-188.0
1170,-205.0
1171,-323.0
1172,-197.0
1173,-196.0
1174,-222.0
1175,-166.0
1176,-182.0
1177,-201.0
1178,-199.0
1179,-200.0
1180,-191.0
1181,-380.0
1182,-202.0
1183,-191.0
1184,-315.0
1185,-194.0
1186,-193.0
1187,-204.0
1188,-202.0
1189,-202.0
1190,-160.0
1191,-313.0
1192,-200.0
1193,-256.0
1194,-196.0
1195,-120.0
1196,-201.0
1197,-203.0
1198,-190.0
1199,-196.0
1200,-175.0
1201,-220.0
1202,-194.0
1203,-193.0
1204,-164.0
1205,-165.0
1206,-197.0
1207,-338.0
1208,-188.0
1209,-205.0
1210,-269.0
1211,-203.0
1212,-180.0
1213,-192.0
1214,-199.0
1215,-202.0
1216,-254.0
1217,-226.0
1218,-231.0
1219,-150.0
1220,-155.0
1221,-226.0
1222,-216.0
1223,-232.0
1224,-187.0
1225,-223.0
1226,-157.0
1227,-224.0
1228,-184.0
1229,-161.0
1230,-202.0
1231,-236.0
1232,-198.0
1233,-227.0
1234,-228.0
1235,-148.0
1236,-149.0
1237,-159.0
1238,-145.0
1239,-151.0
1240,-159.0
1241,-120.0
1242,-164.0
1243,-149.0
1244,-157.0
1245,-500.0
1246,-124.0
1247,-148.0
1248,-161.0
1249,-168.0
1250,-158.0
1251,-123.0
1252,-124.0
1253,-153.0
1254,-166.0
1255,-176.0
1256,-151.0
1257,-155.0
1258,-158.0
1259,-159.0
1260,-155.0
1261,-168.0
1262,-124.0
1263,-122.0
1264,-164.0
1265,-154.0
1266,-151.0
1267,-166.0
1268,-500.0
1269,-163.0
1270,-171.0
1271,-153.0
1272,-151.0
1273,-160.0
1274,-171.0
1275,-152.0
1276,-152.0
1277,-154.0
1278,-153.0
1279,-152.0
1280,-162.0
1281,-248.0
1282,-151.0
1283,-167.0
1284,-161.0
1285,-163.0
1286,-169.0
1287,-149.0
1288,-155.0
1289,-148.0
1290,-153.0
1291,-150.0
1292,-166.0
1293,-168.0
1294,-167.0
1295,-159.0
1296,-175.0
1297,-258.0
1298,-250.0
1299,-161.0
1300,-374.0
1301,-271.0
1302,-161.0
1303,-160.0
1304,-163.0
1305,-170.0
1306,-157.0
1307,-152.0
1308,-262.0
1309,-243.0
1310,-162.0
1311,-173.0
1312,-250.0
1313,-374.0
1314,-187.0
1315,-272.0
1316,-173.0
1317,-251.0
1318,-256.0
1319,-173.0
1320,-500.0
1321,-362.0
1322,-371.0
1323,-400.0
1324,-265.0
1325,-372.0
1326,-235.0
1327,-361.0
1328,-160.0
1329,-237.0
1330,-240.0
1331,-341.0
1332,-166.0
1333,-234.0
1334,-266.0
1335,-236.0
1336,-223.0
1337,-230.0
1338,-245.0
1339,-234.0
1340,-241.0
1341,-253.0
1342,-224.0
1343,-236.0
1344,-466.0
1345,-230.0
1346,-192.0
1347,-234.0
1348,-256.0
1349,-228.0
1350,-249.0
1351,-235.0
1352,-166.0
1353,-196.0
1354,-157.0
1355,-233.0
1356,-252.0
1357,-347.0
1358,-230.0
1359,-234.0
1360,-186.0
1361,-216.0
1362,-422.0
1363,-480.0
1364,-233.0
1365,-244.0
1366,-239.0
1367,-234.0
1368,-330.0
1369,-500.0
1370,-257.0
1371,-259.0
1372,-167.0
1373,-204.0
1374,-174.0
1375,-168.0
1376,-157.0
1377,-168.0
1378,-164.0
1379,-152.0
1380,-184.0
1381,-151.0
1382,-348.0
1383,-151.0
1384,-150.0
1385,-202.0
1386,-202.0
1387,-147.0
1388,-196.0
1389,-160.0
1390,-152.0
1391,-197.0
1392,-207.0
1393,-359.0
1394,-257.0
1395,-191.0
1396,-150.0
1397,-157.0
1398,-199.0
1399,-154.0
1400,-244.0
1401,-157.0
1402,-157.0
1403,-150.0
1404,-201.0
1405,-252.0
1406,-241.0
1407,-238.0
1408,-247.0
1409,-253.0
1410,-195.0
1411,-152.0
1412,-150.0
1413,-151.0
1414,-154.0
1415,-157.0
1416,-157.0
1417,-500.0
1418,-158.0
1419,-500.0
1420,-500.0
1421,-366.0
1422,-189.0
1423,-190.0
1424,-207.0
1425,-199.0
1426,-287.0
1427,-192.0
1428,-285.0
1429,-163.0
1430,-360.0
1431,-191.0
1432,-223.0
1433,-258.0
1434,-200.0
1435,-165.0
1436,-171.0
1437,-177.0
1438,-160.0
1439,-273.0
1440,-194.0
1441,-171.0
1442,-294.0
1443,-366.0
1444,-165.0
1445,-275.0
1446,-175.0
1447,-158.0
1448,-152.0
1449,-333.0
1450,-201.0
1451,-273.0
1452,-261.0
1453,-446.0
1454,-150.0
1455,-234.0
1456,-148.0
1457,-253.0
1458,-357.0
1459,-283.0
1460,-240.0
1461,-286.0
1462,-151.0
1463,-260.0
1464,-179.0
1465,-481.0
1466,-281.0
1467,-261.0
1468,-309.0
1469,-202.0
1470,-252.0
1471,-203.0
1472,-199.0
1473,-196.0
1474,-203.0
1475,-193.0
1476,-224.0
1477,-383.0
1478,-236.0
1479,-179.0
1480,-205.0
1481,-338.0
1482,-159.0
1483,-188.0
1484,-179.0
1485,-193.0
1486,-229.0
1487,-160.0
1488,-158.0
1489,-182.0
1490,-151.0
1491,-178.0
1492,-150.0
1493,-490.0
1494,-153.0
1495,-199.0
1496,-170.0
1497,-151.0
1498,-266.0
1499,-361.0
1500,-325.0
1501,-179.0
1502,-182.0
1503,-260.0
1504,-427.0
1505,-149.0
1506,-266.0
1507,-438.0
1508,-500.0
1509,-500.0
1510,-312.0
1511,-194.0
1512,-307.0
1513,-151.0
1514,-197.0
1515,-213.0
1516,-151.0
1517,-500.0
1518,-356.0
1519,-455.0
1520,-199.0
1521,-276.0
1522,-328.0
1523,-500.0
1524,-500.0
1525,-478.0
1526,-500.0
1527,-500.0
1528,-500.0
1529,-500.0
1530,-264.0
1531,-500.0
1532,-500.0
1533,-500.0
1534,-500.0
1535,-500.0
1536,-500.0
1537,-500.0
1538,-500.0
1539,-209.0
1540,-500.0
1541,-500.0
1542,-500.0
1543,-500.0
1544,-500.0
1545,-307.0
1546,-391.0
1547,-500.0
1548,-500.0
1549,-500.0
1550,-269.0
1551,-300.0
1552,-500.0
1553,-296.0
1554,-485.0
1555,-500.0
1556,-500.0
1557,-333.0
1558,-496.0
1559,-500.0
1560,-500.0
1561,-416.0
1562,-250.0
1563,-500.0
1564,-432.0
1565,-354.0
1566,-174.0
1567,-176.0
1568,-175.0
1569,-246.0
1570,-153.0
1571,-170.0
1572,-227.0
1573,-233.0
1574,-234.0
1575,-167.0
1576,-248.0
1577,-231.0
1578,-164.0
1579,-227.0
1580,-169.0
1581,-173.0
1582,-240.0
1583,-233.0
1584,-222.0
1585,-277.0
1586,-323.0
1587,-166.0
1588,-173.0
1589,-161.0
1590,-235.0
1591,-161.0
1592,-160.0
1593,-235.0
1594,-238.0
1595,-156.0
1596,-156.0
1597,-223.0
1598,-150.0
1599,-157.0
1600,-157.0
1601,-234.0
1602,-243.0
1603,-235.0
1604,-229.0
1605,-233.0
1606,-229.0
1607,-151.0
1608,-164.0
1609,-341.0
1610,-167.0
1611,-160.0
1612,-151.0
1613,-149.0
1614,-162.0
1615,-149.0
1616,-151.0
1617,-230.0
1618,-167.0
1619,-165.0
1620,-144.0
1621,-168.0
1622,-173.0
1623,-153.0
1624,-155.0
1625,-170.0
1626,-164.0
1627,-167.0
1628,-174.0
1629,-153.0
1630,-148.0
1631,-160.0
1632,-149.0
1633,-150.0
1634,-143.0
1635,-244.0
1636,-155.0
1637,-169.0
1638,-156.0
1639,-172.0
1640,-162.0
1641,-152.0
1642,-259.0
1643,-145.0
1644,-233.0
1645,-156.0
1646,-233.0
1647,-225.0
1648,-232.0
1649,-143.0
1650,-236.0
1651,-243.0
1652,-170.0
1653,-166.0
1654,-221.0
1655,-159.0
1656,-237.0
1657,-244.0
1658,-223.0
1659,-239.0
1660,-222.0
1661,-237.0
1662,-222.0
1663,-233.0
1664,-358.0
1665,-234.0
1666,-318.0
1667,-237.0
1668,-316.0
1669,-236.0
1670,-203.0
1671,-169.0
1672,-215.0
1673,-158.0
1674,-192.0
1675,-126.0
1676,-184.0
1677,-170.0
1678,-243.0
1679,-151.0
1680,-141.0
1681,-284.0
1682,-144.0
1683,-154.0
1684,-176.0
1685,-160.0
1686,-149.0
1687,-127.0
1688,-153.0
1689,-138.0
1690,-139.0
1691,-133.0
1692,-135.0
1693,-420.0
1694,-179.0
1695,-326.0
1696,-247.0
1697,-162.0
1698,-155.0
1699,-154.0
1700,-159.0
1701,-253.0
1702,-168.0
1703,-179.0
1704,-170.0
1705,-247.0
1706,-239.0
1707,-254.0
1708,-242.0
1709,-230.0
1710,-227.0
1711,-235.0
1712,-233.0
1713,-222.0
1714,-243.0
1715,-227.0
1716,-213.0
1717,-210.0
1718,-210.0
1719,-233.0
1720,-218.0
1721,-225.0
1722,-238.0
1723,-234.0
1724,-221.0
1725,-231.0
1726,-243.0
1727,-235.0
1728,-227.0
1729,-233.0
1730,-241.0
1731,-240.0
1732,-256.0
1733,-168.0
1734,-179.0
1735,-234.0
1736,-247.0
1737,-245.0
1738,-157.0
1739,-252.0
1740,-244.0
1741,-243.0
1742,-246.0
1743,-234.0
1744,-166.0
1745,-164.0
1746,-252.0
1747,-160.0
1748,-167.0
1749,-163.0
1750,-162.0
1751,-176.0
1752,-167.0
1753,-161.0
1754,-163.0
1755,-250.0
1756,-254.0
1757,-329.0
1758,-160.0
1759,-175.0
1760,-345.0
1761,-162.0
1762,-166.0
1763,-262.0
1764,-261.0
1765,-174.0
1766,-175.0
1767,-171.0
1768,-258.0
1769,-243.0
1770,-252.0
1771,-299.0
1772,-246.0
1773,-262.0
1774,-263.0
1775,-266.0
1776,-164.0
1777,-347.0
1778,-476.0
1779,-446.0
1780,-443.0
1781,-252.0
1782,-253.0
1783,-244.0
1784,-167.0
1785,-272.0
1786,-166.0
1787,-250.0
1788,-258.0
1789,-250.0
1790,-167.0
1791,-271.0
1792,-248.0
1793,-263.0
1794,-163.0
1795,-246.0
1796,-164.0
1797,-166.0
1798,-158.0
1799,-170.0
1800,-169.0
1801,-167.0
1802,-247.0
1803,-172.0
1804,-247.0
1805,-271.0
1806,-298.0
1807,-275.0
1808,-284.0
1809,-249.0
1810,-168.0
1811,-252.0
1812,-500.0
1813,-253.0
1814,-256.0
1815,-268.0
1816,-170.0
1817,-262.0
1818,-260.0
1819,-260.0
1820,-168.0
1821,-274.0
1822,-274.0
1823,-256.0
1824,-247.0
1825,-369.0
1826,-266.0
1827,-500.0
1828,-253.0
1829,-482.0
1830,-168.0
1831,-372.0
1832,-271.0
1833,-364.0
1834,-500.0
1835,-368.0
1836,-261.0
1837,-500.0
1838,-337.0
1839,-500.0
1840,-251.0
1841,-236.0
1842,-245.0
1843,-500.0
1844,-500.0
1845,-500.0
1846,-500.0
1847,-500.0
1848,-500.0
1849,-500.0
1850,-500.0
1851,-213.0
1852,-250.0
1853,-425.0
1854,-227.0
1855,-235.0
1856,-197.0
1857,-231.0
1858,-236.0
1859,-241.0
1860,-241.0
1861,-232.0
1862,-235.0
1863,-335.0
1864,-500.0
1865,-244.0
1866,-238.0
1867,-500.0
1868,-297.0
1869,-198.0
1870,-238.0
